period,duration,depth,planet_radius,stellar_temperature,stellar_gravity,stellar_radius,magnitude,snr,equilibrium_temp,disposition
25.0577354,4.741,3500,5.30323,5954,4.59,0.87,12.899,47.26795022,664,2
4.2744435,1.958,1960,4.01981,5405,4.5,0.9,11.3476,85.12983423,946,2
17.7916498,6.405,1550,5.67639,5803,4.14,1.43,11.9229,38.13950153,905,2
1.0034686,1.56,600,2.77075,5601.2,4.3,1.16,11.2836,50.82052873,1842,2
3.3957241,3.226,1370,2.79896,4479,4.51,0.77,12.5811,49.97369819,1141,2
1.6511456,0.9495247,3205.567144,7.7514065,5752,4.47122,1.12196,10.6701,216.3026051,1574.490449,1
13.0518467,3.333,39070,17.0183,5268.9,4.55,0.83,12.0633,919.3477411,626,0
2.1808015,1.343,23790,7.66626,3379,4.76,0.48,14.5044,282.8178516,647,2
10.2682326,1.469,4380,11.589,6181,4.08,1.64,12.9947,44.55780142,650,2
17.1101127,2.631,8560,9.37745,5834.7,4.47,0.99,12.3255,112.1496535,572,2
6.640285,1.257,5700,7.34873,5035.9,4.51,0.87,11.9816,120.9528866,631,2
4.5362433,2.936,3390,7.12776,5620.5,4.28,1.21,12.4054,110.7738108,1164,2
2.4277208,3.158,990,6.0694,5999.3,3.91,1.93,10.8829,91.58436687,1801,2
4.0134273,1.445,10480,10.7003,5935.2,4.42,1.06,12.1436,271.0282612,885,2
3.3078803,1.508,32920,9.74504,3571,4.73,0.51,13.8994,447.3930551,584,0
4.7518771,2.459,8670,15.1227,5676,4.05,1.57,12.4399,232.9523583,1120,2
3.7271641,3.922972,17476.70848,25.3271046,6231,4.26445,1.82228,12.8283,586.8404125,1631.774536,2
34.2825595,6.989,2540,5.84592,6145,4.36,1.19,12.469,50.76974526,708,2
10.6893108,6.883,1349,6.90838,5887,3.9,1.93,12.3879,39.28254166,1228,2
18.2598774,6.544,3140,8.80539,6230,4.12,1.59,13.1125,45.15595596,949,2
7.4992916,3.724,1480,4.15964,6038,4.43,1.07,12.8625,31.20261025,1108,2
4.2528141,1.67,2390,5.49054,5318.4,4.33,1.09,11.4459,91.625321,855,2
29.120986,3.98,950,2.28524,4248,4.56,0.71,10.686,32.57083472,407,2
3.2487833,1.626,3110,5.49487,5149,4.46,0.91,12.3503,89.5714079,959,2
0.8037513,0.912,7880,6.33045,4708,4.69,0.65,13.441,212.0444172,1315,2
1.6064494,0.946,26980,11.7098,3507,4.62,0.63,14.5486,313.9465549,652,2
6.2230846,4.405,12370,16.4857,5845.3,4.14,1.44,13.0445,301.1871224,1202,2
0.846542,2.408837,2524.567663,1.642414,3380,4.92521,0.325,12.625,155.9658291,774.9261587,0
4.8183501,1.816,10370,11.5419,5192,4.26,1.15,13.419,152.5405922,804,2
2.8329023,2.029,18630,11.996,5447.5,4.56,0.85,12.958,480.5503308,1118,2
2.3144207,1.402,1720,2.71343,3687,4.63,0.62,11.8706,67.27327085,740,2
45.0854117,1.646,7870,7.92062,5013,4.55,0.8,13.2643,52.92896422,258,2
3.8863969,3.906,3340,9.97164,5436,3.95,1.71,12.5757,125.7144946,1446,2
2.2465076,4.181,4340,13.3584,6064,3.88,2.03,13.3931,151.8672692,2100,2
5.468394,2.809,11340,16.445,5526,4.06,1.51,13.0994,240.3574976,971,2
19.511064,3.25,25510,13.6915,4951.8,4.52,0.82,13.3272,234.1940659,529,2
4.1753448,3.941,810,4.07823,5686,4.12,1.45,10.8833,61.81126176,1427,2
3.676651,3.663,4280,12.1328,5900,3.94,1.83,12.1196,192.4664322,1478,2
1.5373643,1.7528779,17828.61949,13.3084502,5959,4.4894,0.959588,12.212,828.2887391,1566.35798,1
14.616858,9.085,9117,15.3936,6488,,1.66,10.3918,540.7769451,1267,2
3.3079817,1.666,81180,11.9758,3380,4.82,0.41,14.8084,762.9837465,553,2
3.0390851,1.6455076,12337.55707,10.9147317,5316,4.52626,0.864673,11.4063,585.6041193,1091.985755,1
2.8386215,2.332647,15270.09878,12.9007751,5878,4.4413,1.02573,12.2688,580.0846314,1312.99648,1
3.5771891,3.0669978,15679.39212,13.5073506,5849.09,4.40819,1.06358,12.1159,646.2770308,1232.495508,1
4.0548695,2.8063409,23163.29262,15.5446864,5326.6,4.38933,1.01342,11.3763,1188.638736,1075.594752,1
3.5061649,1.6009658,18379.43605,12.8576195,4906,4.56858,0.771086,10.5319,1135.157117,927.5090521,1
3.8480185,1.1083039,2995.870385,9.202299,6153,4.401,1.12835,9.50835,196.6822727,1281.433638,2
119.3355264,6.863,2400,5.11487,5516,4.48,0.94,10.6691,108.8960153,389,1
1.6622263,3.415,12560,18.8693,6152,4.09,1.61,11.2016,1258.313141,2157,2
9.5971977,2.9439152,600.5813487,,5780,4.438,,8.2866,34.34893167,857.6839365,2
3.3575477,1.788,26240,12.6518,5013,4.61,0.75,12.9463,602.2770699,883,1
1.1041295,1.18,12540,10.6327,4974,4.46,0.88,12.8086,431.5070627,1407,2
3.1159994,3.966,6920,15.7497,6098,4.09,1.6,13.0266,227.9665834,1709,2
0.7748443,0.431,21020,17.1413,3448,4.61,0.64,14.812,226.0036658,642,2
1.1000285,1.561,29080,16.0194,5644,4.53,0.9,12.4344,1367.367402,1609,2
2.3409909,2.5,12040,15.4992,6090,4.23,1.35,11.0062,936.3033587,1540,1
4.2366102,3.559,14790,15.6978,5407.5,4.19,1.28,12.012,637.7809464,1206,2
2.924439,1.448,11110,8.56554,4803,4.56,0.77,11.536,465.9972374,837,2
2.9479689,1.584,24090,9.41494,3588,4.67,0.58,14.2085,308.6735316,639,1
3.3299795,2.101,23460,14.9891,5794,4.5,0.95,13.3173,492.0279512,1117,2
6.5562078,2.314,2970,8.40415,6845,4.36113,1.47,9.4727,212.9765903,879,1
10.4995545,2.123,7030,15.8295,6288.9,4.02,1.79,12.6502,100.7555707,776,2
3.3894889,2.372,3650,6.16071,5657.3,,1.03,12.6151,112.3929183,,2
1.6929628,1.546,14820,12.4331,5250,4.42,0.97,12.5806,529.3667839,1233,2
2.8900249,0.506,25960,,4305.3,,,12.169,480.9112633,481,2
1.1544795,0.817,51180,16.9317,3543,4.63,0.62,14.4753,665.8539421,699,2
2.2232698,0.648,31700,9.36074,3157,4.87,0.36,14.2399,295.6794459,419,0
1637.265104,5.981,1323,3.16626,5271,4.56,0.83,9.1352,76.26240427,80,2
32.429738,4.419,988,2.6538,5271,4.56,0.83,9.1352,48.95338109,493,2
,8.0912058,1204.444272,4.8522374,5271,4.56,0.828003,9.1352,80.75270554,248.2866757,2
6.2183322,2.5958709,744.7463441,2.501165,5554.41,4.64142,0.782913,10.8327,38.54816135,845.7523198,2
2.346931,0.955,5198,9.2562,5901,4.34605,1.15,11.3529,212.9698137,1161,2
22.0183163,3.48,3736,10.5432,5901,3.99,1.74,10.4488,133.5980862,628,2
1.4687087,0.87,1475,5.20197,5973,4.27298,1.31,10.027,135.8787824,1455,2
1.7812778,2.261,540,1.85549,5329,4.58,0.82,10.4557,60.09155161,1591,2
15.0764899,3.981,678,2.44538,6149.4,4.45,1.06,10.36,27.01403947,842,2
3.1291319,1.993,680,4.10795,6236,4.13,1.57,9.83993,63.99872221,1328,0
10.1694553,4.534,852,2.48528,5856,4.45,1.01,10.0223,59.85481571,1020,2
3.7711066,2.3375061,1647.673031,3.3409641,4590,4.5426,0.757521,10.6147,118.3641482,852.9098252,1
10.5998647,3.021,924,2.82438,5888,4.48,0.98,9.77081,53.53355434,1203,2
0.3576555,0.483495,996.7081729,3.4133323,4717,4.23,1.05486,10.7641,101.859975,2146.57758,2
2.0364271,1.847,268,1.60247,5553,4.48827,0.93,9.73378,30.9530654,1387,2
2.6953698,0.7628489,757.7733755,4.5145927,5521,4.4322,0.991556,9.1454,49.33127631,1252.022484,2
3.3810227,1.9012451,797.2617518,1.4978948,3600,4.74127,0.495592,11.1501,43.15277455,598.9305429,2
4.6418435,3.8566772,7525.447523,12.6031793,5743,4.14093,1.41374,11.5598,379.7761841,1304.365227,1
28.4064643,4.0008805,886.162065,2.5276328,5415,4.60828,0.797844,10.305,36.30401785,504.8704882,2
16.303675,3.221932,1119.962525,2.2450389,3729,4.60049,0.661191,11.506,23.68238426,406.6782728,2
8.2077264,4.4353335,667.6868432,3.816863,6057,4.35121,1.1743,10.5591,44.37520105,1005.523881,2
10.4419896,1.714349,3992.437264,1.8605473,3271,4.93417,0.292425,12.7022,50.20262949,317.8151042,1
7.7784947,2.605685,760.4735322,2.8542925,5610.2,4.46925,0.961354,10.3463,42.72769202,876.4617758,2
6.2822993,1.9391524,632.5840625,1.2659515,3827,4.73676,0.50074,11.4201,21.59225299,519.6870504,2
6.7662729,1.0575063,1998.373872,1.0176743,3331,5.02076,0.225966,13.1066,23.16818261,346.566242,2
13.478722,4.0987608,1323.227574,3.2337702,5479.3,4.5543,0.856628,10.8222,61.15043836,676.6620949,2
716.8426894,4.424864,1562.813649,2.6487075,3922,4.59159,0.672256,10.8075,53.42209392,121.9377133,2
,7.6230584,511.7373229,2.5656171,6347,4.45158,1.10473,9.67055,33.3023947,222.0800847,2
2.3382709,2.895948,14693.75206,14.5827994,6621,4.20742,1.17441,12.54,606.8595309,1624.859329,2
1.4344602,0.9348877,1028.218785,1.393219,3421,4.85368,0.37103,11.6196,48.44911014,691.2885073,1
729.4823472,6.9397715,819.483247,3.330945,5881.4,4.45955,1.00725,9.92937,50.88343393,204.5759725,2
61.3191144,5.7455309,6593.138219,6.3907079,4911,4.54009,0.795305,12.9454,95.94912315,363.4903344,2
170.6465146,6.1836278,12283.66337,12.8504525,5695,4.32135,1.14952,12.8857,190.6221327,346.553227,2
697.4037698,4.9658691,448.8749774,3.0187258,6060.54,4.21457,1.3749599,6.9014,23.57690412,247.6001174,2
746.9545356,2.77304,1671.117129,2.7184667,3933,4.63174,0.623191,11.4053,34.33908393,147.762315,2
5.4911302,1.9062098,448.451647,2.430675,5874,4.37711,1.10649,9.16067,29.18735332,1093.034562,1
6.3928694,3.7128927,451.9563235,3.3171645,5712,4.12,1.44969,10.5988,31.15920795,1165.037021,2
11.4974559,2.3907993,843.1062336,1.1269607,3444,4.84899,0.375994,12.4896,13.80742223,349.147284,2
554.4989676,2.9052363,6058.594759,3.8883371,3870,4.80522,0.423548,12.6265,72.61500694,240.8825959,2
13.5773431,1.7245219,156034.7184,19.8484205,3404,4.91079,0.338,12.519,2141.087144,531.8530421,2
1.9271225,1.4530399,898.6821302,1.4261604,3572,4.76894,0.464169,11.1557,56.10901457,701.4746588,2
270.303816,6.682468,2898.273197,4.4969676,4448.25,4.51125,0.767409,11.241,99.71752985,201.8283767,2
60.1702823,3.337,1941,11.9133,6710,4.29122,1.42,10.2071,75.97092008,649,2
8.2751966,2.0749903,958.0302036,2.7563441,4388.89,4.43387,0.832265,10.968,36.0754379,664.6732318,2
6.1841688,2.5898497,1052.350917,2.4076002,4645,4.62,0.693766,8.5446,79.8346834,698.8705758,2
2.1208156,0.8427764,1148.877324,0.837844,3222,5.0449,0.210908,12.2822,30.10538676,483.360368,2
0.6489868,1.1349755,615.5445069,1.6921774,3949,4.66859,0.579535,11.982,40.21065024,1202.092067,2
19.4480946,3.5107588,1327.109972,2.3009285,3966,4.63584,0.618273,12.3105,20.22419092,397.8609983,2
0.768125,0.9992062,491.4350185,1.3040556,3717,4.67682,0.569914,12.1898,24.98799611,1063.313016,2
28.5462089,1.7666666,1744.465997,2.8547322,3717,4.67682,0.569914,12.1898,19.93625387,318.6316783,2
8.4306162,5.5823881,182.9089572,2.0500339,6104.12,4.15159,1.49138,7.1367,17.64287519,1128.367725,2
3.3023907,5.1743599,8027.612202,17.8079912,6071,3.93311,1.91031,12.4257,398.3670794,1753.942901,1
1.689442,1.3359142,318.7756761,1.3821489,4552,4.50087,0.788247,11.958,14.09932097,1130.752235,2
24.0004143,3.138,1240,2.83659,4579,4.49,0.8,10.4514,42.05638137,436,2
3.965824,2.911,680,7.03413,6199,3.62,2.8,10.042,65.70060792,1392,0
7.6603722,2.159,9918,8.87205,5250,4.51,0.87,10.4748,478.0956585,704,2
5.7488832,5.003,190,2.08943,6009,4.11,1.54,9.75577,20.03376594,1556,2
,4.5873679,863.297992,2.2163959,5097.94,4.61197,0.759102,9.8127,43.58191044,161.137269,2
711.7642825,3.4176443,20978.13679,12.6338972,4661.56,4.57751,0.732648,10.5295,716.2985807,319.2256315,0
0.5734766,0.9004508,818.3903403,1.4969531,3466,4.80761,0.420908,10.7818,87.54738233,988.2507357,1
3.0269043,3.819,7120,14.2605,6154,4.06,1.67,12.9255,255.7642412,1718,2
5.4328364,7.38,1420,12.63,6024,3.43,3.4,10.7778,142.1036637,1787,2
19.3721051,3.0859149,3219.559465,17.4598301,6529,4.00314,1.88186,8.77728,133.3067594,996.6001297,0
1.9044134,0.952,31200,12.8293,3952,4.62,0.63,14.6578,314.2974327,672,2
1.7465205,1.453,7080,9.21007,5219,4.36,1.04,13.3889,163.6045742,1204,2
6.7113743,2.294,22640,15.6415,5616.2,4.42,1.02,13.4016,337.4790924,796,2
7.4242482,2.873,8060,14.2577,5760,4.08,1.53,13.1895,128.3888266,911,2
3.6479472,1.683,9470,11.96,5999,4.35,1.16,12.6025,231.1025856,1058,2
5.4397285,3.099,8020,10.0246,5188,4.29,1.12,12.9079,195.0086636,976,2
7.6408565,0.99,23050,9.43925,3517,4.69,0.56,14.0287,146.4444448,308,2
32.6116713,2.052,15640,11.6182,4626,4.45,0.84,13.1351,124.6433677,319,2
10.9299688,2.407,15520,11.7101,5555,4.5,0.92,13.4932,160.6454788,644,2
8.350615,1.62,8550,13.6804,6075,4.23,1.36,13.2038,101.5986639,698,2
5.4435354,3.5,3219,7.30242,6313,4.32632,1.25,8.86849,317.3976804,1248,1
7.924204,4.458,8160,12.6224,5739.6,4.17,1.39,12.5992,212.4929695,1081,2
19.5422056,3.465,4120,5.05981,5221,4.62,0.77,11.7149,82.06020224,554,2
3.946066,1.792,8410,11.2929,5769.6,4.35,1.13,12.6536,191.5068757,1019,2
6.9541458,4.077,7080,15.5368,5917,3.97,1.78,13.185,134.6257043,1149,2
5.0859973,1.594,9400,16.2391,6503,4.13,1.65,12.768,174.831934,912,2
3.8779743,3.294,4676,9.43,5798,4.06,1.57,11.5437,259.9615198,1348,2
0.5721596,1.127,6530,9.61266,5560.2,4.33,1.12,13.0009,281.2598985,2172,2
4.015073,3.229,22900,15.9171,5690,4.42,1.03,13.4429,486.6636147,1232,2
3.7749324,3.902,5920,12.3016,6448,4.14,1.62,12.8212,198.9015222,1642,2
1.7548863,1.314,2620,5.83196,5589,4.37,1.08,11.5578,133.7976085,1244,0
3.329754,2.862,21380,22.3335,7341,4.14244,1.5,12.4167,792.3394078,1430,2
1.4529225,1.604,17180,12.177,5986.6,4.59,0.88,13.0383,536.9889407,1564,2
6.6867154,2.945,3870,11.1995,5839,3.95,1.8,13.038,77.27648467,1000,2
3.5023306,1.31,11020,13.5233,5568,4.26,1.21,13.442,161.1869991,862,2
2.7404478,3.422,5340,12.6696,5390,3.93,1.74,12.4443,226.6241884,1529,2
5.4049747,2.932,22870,14.7278,5662.6,4.49,0.95,13.2035,472.0596686,1007,2
2.4369467,3.969,26190,7.18163,3550,4.82,0.41,14.8831,430.443484,1298,2
4.1816344,4.13,4180,13.4666,5900,3.98,1.76,12.1884,179.0237625,1473,2
6.9171675,2.038,1250,2.51967,4208,4.6,0.67,11.8799,30.6518349,602,2
6.0962241,1.866,21520,9.0747,3769,4.65,0.6,14.0296,216.6565533,508,2
10.2515829,4.588,4270,11.6535,6080,3.97,1.83,13.1293,72.15365324,1034,2
2.0528684,2.6201128,8982.080356,17.6267405,6010,4.13259,1.70948,12.3368,421.2232688,1909.343639,1
7.5358996,1.413,15840,16.6203,5306,4.29,1.13,13.4747,155.1710265,591,2
5.38265,7.477,1110,10.2347,4942,,3.05,11.8987,66.72605033,1561,2
5.0048582,5.027,750,4.81636,5641.8,3.91,1.83,10.6582,65.45223117,1479,2
5.4459647,2.437,850,2.77011,5483,4.48,0.93,9.0745,69.9351386,988,2
8.6800186,2.41,870,5.59572,6521,4.02,1.86,9.96017,55.13814469,895,0
3.0783215,2.701,2660,,,,,10.421,240.0781687,,2
12.7791964,5.242,3008,6.85813,6280,4.28,1.33,9.77301,229.5646883,1225,1
3.1072375,4.485,737,5.27608,6030,4.25,1.31,9.77017,104.053682,3473,0
16.2134274,3.551,530,1.99447,5664,4.58,0.86,9.6069,23.54046044,696,2
6.3346129,3.341,330,1.53236,5664,4.58,0.86,9.6069,28.43452127,1078,2
12.9256051,1.691,790,2.53704,5132,4.49,0.88,6.5715,34.24346004,478,2
1.6843068,1.567,912,14.0651,4959.7,,4.94,9.6668,107.634891,1220,2
2.1981511,1.747,3880,22.1803,6898,3.53,3.49,8.73331,418.7285262,1580,2
2.2906144,1.949,1390,4.657,5651,4.27,1.22,10.4519,123.1971922,1400,0
0.7036041,0.81,3360,7.01336,5726,4.36,1.11,10.492,350.2977377,1578,2
2.6940348,4.1073512,11715.90371,18.2513755,6479,4.1239,1.65082,10.5523,1372.336014,1800.754452,1
1.4857148,2.3275852,21303.59583,14.8585448,5781,4.44616,1.01034,13.6414,607.611112,1595.352734,1
6.1406882,3.3861325,2627.619819,5.4273017,5708,4.4,1.05042,10.1872,209.1068434,1004.561242,1
1.7430143,2.2872101,32205.69708,16.9227097,5529,4.48157,0.937741,11.6659,2064.501063,1409.546508,1
2.152163,1.7531966,16986.63301,11.9994427,5147,4.51349,0.85467,10.9984,1159.570036,1189.674375,1
1.2129139,2.1862785,14617.26796,14.1049577,5918.23,4.34796,1.15176,11.734,1075.21184,1854.655002,1
4.1645448,1.5725422,2612.239748,1.9881393,3521,4.8805,0.343358,11.1798,109.8483557,487.3029274,1
1.5498373,2.729,3594,13.3884,11159,4.51,1.58,9.5518,576.9896844,5565,2
2.6282606,1.2408211,731.2082684,2.8331017,4821,4.51,0.817034,8.6133,60.70988723,1037.819798,1
3.067816,2.1103325,34536.78482,11.7996868,3965,4.62,0.636572,10.3622,2830.910175,744.0760606,1
2.7161298,3.5299033,14527.44702,14.5541659,5962,4.32795,1.18678,11.8886,852.539386,1446.303543,1
5.3829728,1.382,1078,3.5038,5134,4.61,0.76,9.937,66.79155153,816,1
1.7615631,1.171,1050,6.69058,6270.7,3.94,1.95,9.78095,103.7234906,1399,0
20.5676815,5.523,1112,5.30408,6809,4.26,1.49,9.30608,61.59650293,1417,2
3.1856488,1.304,4750,11.2665,6602,4.22,1.51,8.2942,361.6105947,1299,2
14.2423724,4.046,225,2.12067,6815.9,4.17,1.65,6.8806,10.66741534,1027,2
7.1701672,2.859,731,2.37279,5707,4.5,0.94,8.9415,50.46018396,994,2
9.2103194,2.341,853,2.62813,4115.1,,0.88,9.3206,43.50392918,634,2
1.3891689,1.675,696,6.01556,10585,4.35,1.84,9.5287,92.54590212,4743,2
5.6857105,6.105,6330,15.1292,6142,3.96,1.87,10.291,644.8226548,1575,2
6.25656,3.509,875,11.4949,5608,,3.81,7.74689,77.26689855,1655,2
10.1466193,5.519,8161,11.2199,5660,4.27,1.22,10.4106,528.9715566,1063,1
,5.935,5553,8.79039,5660,4.27,1.22,10.4106,263.9257611,984,1
27.0525472,3.862,953,2.99769,5615,4.42,1.01,9.77358,44.14309533,571,2
6.254395,2.466,1174,2.73791,4986,4.52,0.83,10.4008,72.2600697,912,2
3.8993831,5.1857347,6492.484332,15.2636582,6152,3.96619,1.86222,11.5352,454.6621749,1638.471123,1
20.4282929,7.501,7660,12.8306,8991,4.45701,1.47,11.2546,277.4802645,1355,2
15.6146058,5.8168055,467.1437307,3.0272584,5809,4.17404,1.3820699,8.0581,26.55562599,855.9604214,1
2.6052674,4.24521,11139.96392,17.8543699,5916,4.02617,1.66978,12.5375,531.7372938,1729.577116,1
3.4200073,1.9339167,746.044174,2.8520931,5463,4.39104,1.03162,10.828,47.23807224,1170.26206,2
3.7442007,3.5004762,803.2627817,18.117379,9988,3.59,4.23822,9.3994,93.72036621,3570.099957,0
3.9156848,3.584776,6668.80078,16.7083729,6228,3.98845,1.83823,11.07,445.3670961,1638.772298,1
2.1425095,5.163,7961,21.3705,7893,4.105,2.02,8.08821,1476.974703,3907,1
1.5487245,2.8258531,9869.031892,14.506178,5887.35,4.16889,1.41021,12.0671,622.325435,1884.119256,1
3.8681492,2.1610195,17259.99354,12.2658903,4746,4.4323,0.877591,8.8628,1582.277816,934.9167883,1
3.8555897,3.2379644,16813.92374,13.9654622,5741,4.40631,1.05268,14.8018,206.7082811,1178.698175,1
9.7348295,4.325,1017,3.6974,6115.71,4.33401,1.21,9.95806,70.50059042,1053,2
2.8140207,3.191,7400,17.2648,7456,4.09,1.96,11.7134,424.6196852,1981,2
5.0493049,3.885,7850,15.7942,5821,3.97,1.76,12.9192,212.6052173,1272,2
1.1951761,2.4,2970,4.46821,5313,4.56,0.83,12.2148,183.4328687,1957,2
1.3502386,2.178,1650,9.28384,5015,,2.29,11.3492,137.8959869,1657,2
6.5604227,1.028,4049,11.1988,10902,4.42,1.72,9.3761,193.5254461,1081,2
2.8465928,2.664,2110,8.8779,5308,3.82,1.94,11.8512,103.8232376,1340,0
3.7846792,2.51,5870,12.2675,6360,4.16,1.55,10.9653,371.8157047,1318,2
5.1357505,3.504,11560,13.7192,6301,4.32,1.28,12.776,317.6059519,1291,2
2.6721807,2.433,15750,13.6986,5549,4.38,1.06,13.1692,425.4762864,1316,2
3.5242025,1.79,23590,12.31,4485,4.5,0.78,12.231,704.4776572,777,2
6.4226101,3.007,16970,13.4185,4977,4.37,0.98,13.0949,333.5510403,828,2
8.4498763,1.773,71390,11.6649,3330,4.82,0.41,14.5478,477.9210117,350,2
2.9665122,3.346,8220,13.1813,7564,4.35,1.46,12.4152,349.606733,1995,2
3.5982966,1.614,28570,13.0275,4458,4.54,0.75,12.8557,607.6237953,717,2
2.5411063,3.491,8720,16.4931,6657,4.08,1.78,12.3367,414.0141236,1939,0
1.2602151,1.7829162,3711.715258,28.2499512,9255,3.88,2.9098899,9.1103,535.3200533,3997.224658,0
4.006489,3.949,11560,16.2059,6600,4.23,1.49,13.4506,270.7202694,1612,2
4.2025514,4.028,3360,10.5624,5678,3.93,1.8,12.1201,146.6571972,1404,2
2.8091879,1.927,3080,5.92308,5821,4.44,1.03,12.5432,93.72092709,1239,2
4.197866,3.223,10650,12.6868,5581,4.27,1.21,13.3247,238.7696557,1210,2
6.0671557,2.12,2080,6.40583,5737,4.18,1.36,11.9963,56.93312318,878,2
1.9081122,2.094,2660,18.193,8944,3.75,3.3,11.4599,173.3076529,2424,2
10.5353472,1.098,9570,15.2166,6044,4.19,1.4,12.8895,88.34700943,486,2
2.5641981,4.469,2840,6.33611,6014,,1.23,11.8895,187.4507856,,2
1.5101054,2.993,13090,19.2985,5964,4,1.74,13.4236,468.0292601,2094,2
3.9964264,1.722,12340,13.0504,5771,4.34,1.14,11.2543,524.7000504,945,2
5.547255,4.835,11569,19.6103,6118.1,4.29,1.66,8.9544,1199.189462,1456.932492,2
3.9997367,0.384,7460,13.8899,3827,4.62,0.64,10.9951,192.5941992,367,0
4.5049415,2.372,14400,11.5788,5697,4.45,0.99,12.8137,350.4444667,1022,2
3.9956793,2.056,38380,13.077,4348,4.62,0.67,13.4781,640.377255,746,2
3.7219898,2.306,15860,12.8025,5806,4.47,0.98,11.9781,603.9842336,1116,2
4.449914,2.449,13550,14.3475,4910,4.19,1.2,12.647,361.8037471,891,2
2.4710528,3.033,5420,12.1002,6114,4.52,0.97,12.3924,245.1972425,2378,0
0.5498864,1.588,1110,4.44804,5808,4.2,1.35,11.0263,143.8632991,2590,2
3.415047,1.406,8610,11.3277,5449,4.31,1.12,13.4236,140.6645149,944,2
7.1476512,3.03,13510,11.017,5287,4.45,0.94,12.3224,329.4739162,848,2
3.3787501,1.837,9480,6.36345,3769,4.63,0.63,13.1338,202.3073477,698,2
22.6384642,4.988,4982,28.0326,9511,4.05,2.42,8.2268,262.2591764,1399,0
5.2498931,1.666,9200,12.9409,5988,4.27,1.27,12.0019,248.9396505,900,2
14.3033451,4.769,26130,17.1437,5862,4.42,1.05,12.5375,418.0390175,813,2
5.3194765,4.653,3640,15.9815,6987,3.77,2.66,12.0997,157.3535914,1663,0
2.8492565,1.846,24100,13.9182,4829,4.46,0.87,12.7354,656.958435,938,2
10.4453589,4.548,9360,11.824,5961,4.32,1.19,12.9564,170.5237293,976,2
6.6314176,2.372,3080,10.0835,6044,4,1.75,11.3471,120.249091,999,2
3.8421028,1.184,8920,13.2581,6247,4.28,1.32,11.1838,350.9081645,923,0
1.109435,2.723,27240,10.2843,3613,4.75,0.49,14.9156,539.6103763,1627,0
2.677573,2.885,3310,14.0246,6875.8,3.85,2.41,11.3283,227.302729,1817,2
3.3879742,4.127,9990,19.4699,6236,3.94,1.95,13.2483,303.1317757,1702,2
8.044239,5.3289306,4937.505363,15.1761031,9333,,2.0411401,7.81307,465.3202871,1902.184175,0
,3.516,3736,10.8653,6336.8,4.2,1.48,10.7974,114.3707708,567,2
1.343636,2.275,26070,18.3699,6339,4.45,1.1,12.7966,1143.379699,1973,2
2.2425137,2.062,2730,6.01656,6032,4.37,1.14,12.3295,109.4866954,1495,2
0.4131063,0.368,21940,12.2118,3621,4.74,0.5,14.0135,467.9046278,904,2
2.5784481,1.253,7620,10.3952,5512,4.33,1.12,12.3072,219.7122413,971,2
5.216581,3.314,7060,8.2634,5248,4.42,0.96,13.1099,161.7520162,1064,2
9.7216312,3.272,1830,7.28362,6702,4.13,1.7,10.6372,82.28041671,1014,0
6.9100016,4.536,4310,15.2568,8722,3.99,2.47,12.0836,143.5549486,1799,2
3.4363074,2.861,27910,14.7953,5213,4.53,0.85,12.8056,808.7448588,1133,2
4.0331416,1.348,37790,9.63078,3355,4.76,0.48,14.3602,340.1114169,463,2
39.4718663,6.186,7758,16.3498,10416,4.35,1.82,7.3123,454.7979313,1015,2
3.1162505,3.289,11400,15.0692,6244,4.22,1.42,13.3573,293.6875451,1593,2
2.2377411,4.079,3640,14.7763,6148,3.72,2.46,12.5366,186.6433869,2150,2
7.1487697,6.864,1900,14.1861,5706,3.7,2.35,10.6338,151.7772267,2317,1
0.5223032,0.685,4390,14.2556,6285,4.06,1.72,12.5701,189.0841934,2104,2
