koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_model_snr,koi_teq
0,3.17275711,5.404,3.1320e+02,1.27,5058,4.61,0.739,15.936,30.1,966
2,6.68231249,3.251,4.8700e+01,2.09,5343,3.764,2.506,13.052,12.3,1350
0,0.73619448,1.1148,2.4730e+02,1.84,6355,4.418,1.09,15.145,27.2,2268
0,10.18670759,7.498,2.6120e+02,0.95,3995,4.694,0.555,14.651,35.5,477
0,365.994154,13.071,6.9850e+02,2.87,6074,4.466,0.965,14.05,23.8,263
0,0.54028956,3.619,2.9350e+02,21.45,5997,4.483,0.993,14.568,58.4,2279
0,2.49047468,2.2003,2.2220e+02,1.53,6067,4.433,0.997,15.429,20.7,1413
0,2.17257963,1.5794,3.3550e+02,13.55,6038,4.34,0.971,14.845,27.1,1518
0,3.307669761,1.672,2.4310e+02,3.87,5959,3.829,2.382,12.936,66.7,1840
0,3.183961388,3.7875,3.9268e+04,37.22,5716,3.963,1.76,12.678,339.2,1615
0,48.507991,8.984,2.8890e+02,2.06,6031,4.476,0.966,15.365,11.4,511
0,0.759766456,5.323,4.8050e+02,29.02,6174,4.455,1.026,15.932,73,2128
0,1.219034472,2.151,6.9238e+03,9.82,5833,4.333,1.192,14.914,99.2,1845
0,7.37339245,2.883,1.2500e+02,13.73,6484,4.36,1.093,12.197,36.6,1098
0,4.70847097,6.0503,3.2622e+04,19.58,6214,4.391,1.061,14.417,607.2,1202
0,2.404556949,7.4918,4.0870e+02,4.69,6426,4.013,1.775,13.474,147.1,1958
2,66.119119,3.086,8.6200e+02,3,5828,4.462,1.028,15.978,9.8,452
2,0.982090079,1.44892,5.3967e+03,29.95,5472,4.573,0.742,15.933,304.1,1568
0,2.972047661,1.198,5.9450e+03,24.74,4491,4.58,0.711,15.772,20,881
0,2.237180102,1.4734,4.9380e+02,1.75,5080,4.538,0.793,15.938,23.3,1134
0,0.93374232,6.552,3.5140e+02,18.29,5553,4.577,0.806,15.239,49.1,1638
0,134.76309,8.77,,,,,,14.922,,
0,0.495434094,1.2496,2.8790e+02,1.57,5529,4.471,0.936,14.672,57.2,2151
0,8.48031302,5.988,1.0700e+02,2.74,6541,3.778,2.43,13.124,20.2,1510
0,5.40534383,2.32,,,,,,14.313,,
2,0.66682654,0.7847,5.1160e+02,1.49,3993,4.696,0.554,15.745,33.4,1183
0,0.882131829,6.8106,3.6209e+03,8.13,6168,4.482,0.911,15.039,70.6,1963
0,0.489682339,1.7495,4.3167e+05,37.47,3898,4.735,0.53,16.946,628.2,1251
1,364.751562,13.057,1.4815e+03,2.89,4386,4.629,0.63,15.188,25.5,166
0,2.189098506,5.1498,2.5337e+03,29.7,5681,4.551,0.859,15.753,194.9,1288
0,0.7088055,3.6789,1.7575e+04,41.08,5989,4.5,0.908,15.036,195.6,2035
0,88.821421,9.35,3.9370e+02,234.99,5081,3.484,3.365,13.747,7.8,634
0,1.507761203,3.096,2.7737e+03,31.77,5069,4.53,0.818,15.583,153.1,1301
0,1.506019633,2.408,1.3690e+02,1.08,6065,4.454,0.896,15.005,18.8,1628
0,0.572513875,2.353,4.9300e+01,0.52,5171,4.576,0.76,15.078,10.2,1779
0,35.14578122,2.253,6.7894e+03,32.5,5437,4.554,0.783,15.838,86.8,480
0,3.690317047,1.3784,4.6550e+02,20.23,6120,4.395,1.054,14.336,43,1280
1,105.9566815,6.9988,2.2864e+03,3.79,5327,4.581,0.8,15.795,51.8,324
0,2.95600563,2.6717,7.6100e+01,0.81,5668,4.472,0.916,12.58,35.5,1211
0,11.80570754,2.0494,2.0521e+03,18.48,6065,3.888,1.891,12.829,124.9,1153
0,25.3710555,3.739,7.8600e+01,1.43,6029,4.127,1.494,13.78,8.3,779
2,1.38680229,1.7065,2.4230e+02,29.33,6823,4.04,2.037,12.655,84.4,2530
0,8.58966893,6.962,4.2960e+02,155.18,3837,0.829,80.307,13.866,47.5,4900
0,4.468456599,1.4195,9.0670e+02,24.81,5869,4.513,0.942,13.954,39.1,1081
0,0.933754669,4.048,8.9300e+01,1.48,6443,4.146,1.457,13.343,43.2,2475
0,86.79876649,2.99,,,,,,15.092,,
0,164.5750675,9.57,,,,,,13.215,,
0,1.71030803,2.718,2.1600e+02,1.32,5790,4.528,0.9,15.862,21,1449
0,79.9201319,4.482,1.3268e+03,1.81,3812,4.767,0.476,15.577,21.9,217
0,199.3113,6.43,3.8360e+02,1.64,5662,4.577,0.789,15.37,6.5,278
0,157.82131,12.42,1.9230e+02,1.59,6082,4.342,1.147,14.856,6.9,377
0,2.28612573,12.408,3.0160e+02,22.63,6063,4.476,1.012,15.116,45.3,1433
1,199.66876,8.996,2.5190e+02,1.45,5678,4.409,0.921,14.033,13.9,305
0,1.33254971,4.69,1.5830e+02,1.36,6150,4.41,1.004,15.271,35.3,1782
0,0.469334634,0.8864,3.4040e+02,2.4,5888,4.394,1.008,14.67,49.1,2432
0,0.849277809,3.137,6.9080e+02,20.11,5743,4.553,0.853,15.845,17.1,1781
1,71.4523167,6.276,2.1690e+02,2.19,6148,4.132,1.488,13.781,16.6,561
0,1.752564549,3.503,1.1660e+02,1.38,6221,4.333,1.18,13.608,38,1741
0,0.566816802,1.981,9.4000e+01,0.68,4665,4.584,0.704,15.678,12.9,1585
0,1.752553762,3.877,4.1470e+02,1.06,4408,4.713,0.529,15.828,32.5,933
0,2.065351521,2.661,1.7320e+02,1.03,5266,4.536,0.749,14.788,25.3,1196
0,2.253551793,3.66,1.1960e+02,1.7,6526,4.217,1.426,13.121,42.1,1812
1,1.06378861,1.072,2.5150e+02,1.61,5265,4.4,1.002,14.229,21.5,1650
0,123.1149477,17.24,,,,,,9.473,,
0,1.854493861,4.2367,1.2873e+03,29.39,5431,4.563,0.843,14.898,108.2,1291
0,1.020713389,0.873,1.0230e+02,0.9,5815,4.52,0.87,15.186,11.3,1724
0,2.1990638,3.197,3.4480e+02,1.33,5003,4.572,0.707,15.957,19.3,1087
0,132.1331011,26.715,7.9562e+03,75.08,5067,2.877,8.121,9.715,284.3,809
0,1.120646438,1.7664,3.2250e+02,89.35,4972,3.449,4.034,13.695,45.7,2783
0,1.710279417,2.252,2.2880e+02,1.57,5834,4.472,1.023,15.795,19.9,1524
0,65.238281,5.756,1.9720e+02,5.18,5254,3.506,3.761,11.479,10.3,734
0,0.56679641,2.324,2.6700e+01,0.46,5403,4.54,0.888,13.686,14.1,1940
1,9.88736642,4.23,6.8000e+01,0.68,5693,4.57,0.816,13.461,14.6,768
1,42.3520039,7.773,5.1260e+02,6.3,6864,3.783,2.632,12.852,30.5,938
1,0.789160884,0.9268,2.1510e+02,0.91,4258,4.635,0.622,15.031,23.6,1244
0,2.399081606,4.384,6.0716e+03,40.6,5780,4.438,1,16.494,89.9,1360
0,5.14072621,27.24,1.4560e+02,19.28,5751,4.389,1.035,13.753,44.5,1076
0,0.566798545,5.224,3.6900e+01,0.53,5629,4.553,0.87,13.519,23.3,2004
1,1.44445234,0.9753,2.0070e+02,2.03,5305,4.088,1.449,14.536,20.9,1800
0,3.55653637,8.7,2.0250e+02,1.7,5950,4.395,1.114,14.377,23.1,1272
0,9.60853601,3.672,5.8440e+02,31.99,6377,4.398,1.158,15.974,19.3,984
0,0.933747751,3.9236,7.6600e+01,2.07,6985,3.936,2.187,13.369,49.5,3112
0,3.17463577,10.988,4.0590e+02,9.32,5999,4.417,0.996,14.934,83.1,1296
0,0.902222843,2.0516,2.9700e+01,48.23,3705,0.798,89.806,13.547,5.1,10340
0,22.4685309,3.034,2.4230e+02,20.05,5461,3.566,3.301,13.301,21.3,1040
0,10.16104834,3.0448,9.0890e+02,2.72,5636,4.462,0.913,15.047,36.8,800
0,2.743978797,6.442,3.9994e+04,38.11,5334,4.492,0.81,13.805,56.5,1136
0,1.332561398,4.103,1.5060e+02,2.16,6468,4.107,1.602,13.616,77.1,2276
2,12.89623554,2.625,4.2660e+02,2.55,6072,4.51,0.923,14.107,32.9,783
0,364.14397,15.37,5.1350e+02,2.2,6039,4.493,0.951,15.508,9.3,259
0,21.78769087,4.498,5.0770e+02,71.95,5627,3.633,3.05,12.967,38.1,1042
1,5.90741476,1.016,5.5690e+03,5.1,4963,4.585,0.69,15.625,7.2,769
0,2.368173896,2.346,1.0143e+04,10.92,5944,4.393,0.991,15.533,52.9,1428
0,5.73865933,4.051,6.8860e+02,1.84,3841,4.756,0.509,15.51,40.1,535
0,91.05641908,6.7282,5.7608e+04,53.1,6142,4.456,1.046,15.959,701.1,431
2,2.52443998,2.369,4.5800e+01,1.53,6461,3.846,2.225,13.063,10.6,2145
1,4.49686066,1.7306,1.9325e+03,1.93,3698,4.81,0.444,16.283,37,535
2,0.5374094,1.2039,9.4200e+01,0.96,5749,4.457,0.988,14.832,21.9,2208
1,24.7543849,3.39,5.9330e+02,2.1,4852,4.519,0.804,15.514,18,491
0,0.475068516,0.8552,1.1010e+02,1.03,6045,4.494,0.955,14.255,21.4,2372
0,1.79683793,7.911,2.2330e+02,3.37,7592,4.159,1.714,13.613,27.9,2397
0,187.5125128,8.05,,,,,,15.711,,
0,12.425484,28.0218,1.1720e+02,1.55,5478,4.351,1.017,13.585,43,773
1,17.7838298,3.997,2.4710e+02,1.6,6014,4.436,1.021,14.651,18.7,729
0,1.204529346,1.62,8.6900e+01,1.4,5340,4.046,1.504,14.259,11.1,1968
0,2.15839583,8.09,3.5220e+02,14.28,5272,4.659,0.662,15.239,38.9,1103
2,1.570592397,0.623,2.1440e+02,1.37,5519,4.431,0.921,13.14,29.7,1480
0,371.1495,15.855,5.9730e+02,2.07,5988,4.541,0.836,15.342,11.5,245
0,3.374684854,4.48335,8.0917e+04,49.25,5754,4.514,0.943,15.746,658.3,1163
0,2.61841046,3.304,1.8020e+02,1.12,5912,4.566,0.82,14.598,24.8,1245
0,4.593594819,2.6391,1.4552e+03,8.85,6075,4.486,0.969,14.455,83.5,1125
0,125.0426,8.99,1.0430e+02,1.2,6273,4.364,1.139,13.538,6.4,416
0,6.17039154,2.116,5.0290e+02,2.17,6137,4.487,0.963,15.406,19,1029
0,0.364860478,1.4736,1.1260e+02,0.68,5220,4.622,0.642,14.823,23.5,1993
2,6.422943288,1.0815,2.6140e+02,1.66,6102,4.447,1.016,12.335,30.6,1034
0,6.90522317,3.533,4.2030e+02,4.54,6596,4.135,1.721,13.502,34.4,1343
0,1.5259105,3.114,8.3900e+01,2.63,6640,3.884,2.099,12.203,14.3,2545
0,4.27121961,2.9283,9.6670e+02,2.17,4702,4.602,0.67,15.938,38,802
2,1.306984786,1.194,3.0210e+02,18.33,6102,4.457,1.026,14.024,38.4,1754
0,0.769358923,1.5364,4.4800e+01,1.93,5267,3.655,2.935,12.055,19.8,2928
0,0.755109106,2.967,1.0600e+02,0.85,5452,4.572,0.815,13.974,34,1733
0,25.3239215,70.405,1.3797e+03,19.02,5128,4.6,0.668,14.856,214.5,484
1,4.61225043,2.695,2.9100e+01,0.51,5495,4.442,0.961,11.83,13.7,1032
1,7.99022379,3.273,1.6590e+02,1.97,5689,4.065,1.542,14.59,17.6,1113
0,4.1749166,4.828,4.0700e+01,0.61,5910,4.505,0.94,13.391,11.8,1116
0,0.56678694,1.959,6.1200e+01,0.63,5341,4.496,0.808,15.817,8.3,1920
0,0.73094701,4.223,2.2770e+02,15.83,5767,4.559,0.837,15.312,31.2,1870
0,0.686994057,3.5252,2.7971e+03,35.3,5780,4.438,1,9.16,136.6,2063
0,1.324247867,1.4759,8.3300e+01,1.3,6557,4.251,1.406,13.869,26.5,2140
0,0.780632043,1.4109,7.3650e+02,79.67,5354,3.754,2.18,13.331,141,2714
0,0.730947169,4.396,2.4800e+02,14.43,5514,4.569,0.826,15.01,49.1,1777
0,41.16676097,2.2133,5.3863e+03,17.82,5193,4.503,0.805,13.418,185.2,446
0,1.083736642,1.57912,8.9308e+03,237.84,5591,3.227,5.618,12.923,954.2,3641
0,2.45570369,3.1,2.7380e+02,55.95,5148,3.624,2.314,13.39,23.5,1891
0,0.64234875,1.3699,1.0370e+02,2.78,7089,3.842,2.584,12.305,61.3,3813
0,5.204286663,6.2598,3.5221e+04,16,5332,4.471,0.86,15.424,153,934
0,6.352090869,3.88771,7.5142e+04,18.9,5089,4.58,0.693,14.933,1343.2,772
0,1.877350712,1.7478,1.8560e+02,1.46,6382,4.432,1.059,14.688,23.1,1650
0,2.11552348,6.712,3.5920e+02,21.43,5900,4.509,0.951,15.897,28.9,1398
0,2.84573962,7.28,2.1170e+02,3.63,5557,3.792,2.372,13.591,83.9,1829
0,7.01476115,3.945,1.2210e+02,1.02,5912,4.501,0.87,13.601,27.5,928
0,0.941603153,1.1886,4.6210e+02,2.29,5237,4.481,0.837,14.834,46.2,1608
0,24.40213373,12.57,,,,,,13.424,,
0,1.13357304,2.849,3.3100e+01,0.59,6147,4.449,0.954,14.207,12,1836
0,0.643468999,1.1108,1.0800e+02,0.88,5670,4.452,0.843,14.658,19.6,2001
0,112.645961,7.037,1.9579e+03,35.36,5895,4.489,0.991,15.701,23.3,377
0,0.526887517,0.8971,1.1990e+02,0.58,3945,4.721,0.519,14.694,20.6,1238
0,4.14244748,2.203,6.9900e+01,1.82,6785,3.83,2.124,11.056,12.3,1907
0,0.777663575,1.1741,1.3430e+02,0.95,5769,4.57,0.812,14.397,28.1,1816
0,0.552834211,1.2887,1.4570e+02,18.09,5132,3.675,2.648,13.931,30,3107
0,0.758354475,4.56811,5.8178e+05,149.44,7131,4.084,1.83,16.975,1560.5,3123
1,76.5369531,5.574,6.5220e+02,3.73,5596,4.105,1.466,15.28,17.7,503
0,3.43525124,4.509,1.5220e+02,25.43,5854,4.014,1.742,14.603,6.3,1579
0,0.962828092,4.411,6.3000e+01,40.82,6552,3.594,3.44,13.306,22.7,3553
2,3.11141514,3.074,2.8400e+01,0.7,6450,4.297,1.273,13.396,8.3,1530
0,1.878156188,2.058,7.8750e+02,2.51,5075,4.598,0.67,15.75,38.4,1141
0,7.81153999,5.984,9.1280e+02,23.56,5150,4.628,0.71,15.611,41.3,718
0,0.993488979,1.9694,2.4327e+04,17.9,5811,4.328,0.998,14.701,145.8,1914
0,1.334104585,3.14624,6.1691e+04,44.9,6319,4.373,1.083,15.387,1334.6,1880
0,2.115498574,6.738,4.4420e+02,25.84,5917,4.475,1,15.147,45.4,1432
0,3.40076682,4.7,2.1100e+01,0.69,6134,4.142,1.496,12.06,7.4,1540
0,6.49676881,2.527,1.3500e+02,3.74,6418,3.658,3.049,12.396,10.6,1761
0,2.057499811,2.569,3.2560e+02,1.27,4620,4.564,0.736,15.504,23.6,1037
0,10.5856758,4.911,1.7870e+02,1.49,6246,4.433,1.092,13.748,8.1,912
0,2.69633621,5.238,2.3860e+02,15.78,6106,4.496,0.923,15.319,26.5,1334
0,11.2580745,23.516,7.1330e+02,2.14,4257,4.691,0.586,15.83,55.4,497
0,0.566795586,4.124,3.9400e+01,0.66,6108,4.471,0.997,14.549,19.6,2296
0,1.099291188,1.765,2.8260e+02,1.37,4878,4.5,0.843,15.496,19.8,1414
0,0.47462889,1.0194,3.3130e+02,1.43,4904,4.527,0.786,15.692,31.2,1840
1,103.4269873,5.03,9.5010e+02,3.16,6208,4.454,1.024,15.549,17.8,416
2,0.352515897,1.0525,1.6820e+02,1,5465,4.598,0.766,14.867,38,2194
0,0.299697755,0.8473,3.4690e+02,2.03,5180,4.547,0.782,14.828,53.6,2246
2,0.339069751,1.1516,5.3200e+01,2.09,5653,3.846,2.183,12.771,38.2,3653
0,0.56681727,1.779,3.5900e+01,0.42,5481,4.629,0.708,14.916,9.1,1832
0,1.081935491,5.136,2.0290e+02,0.99,4938,4.569,0.718,15.254,33.9,1364
1,0.524175803,0.7648,2.3680e+02,1.27,5278,4.576,0.815,15.04,22.4,1891
0,1.89129881,5.294,8.2000e+01,0.86,5806,4.507,0.893,13.911,29.8,1414
1,4.94330596,2.9334,1.2620e+02,1.41,5661,4.415,1.008,12.697,27.7,1058
1,178.139072,9.654,6.7880e+02,2.25,5431,4.496,0.879,14.56,20.3,291
2,0.619023176,1.496,7.7900e+01,0.79,5395,4.536,0.891,15.775,8.9,1885
2,120.003364,3.3803,3.9596e+04,15.08,4315,4.627,0.668,15.635,131.1,240
0,4.067371428,5.8962,6.3447e+04,68.81,5385,4.532,0.75,15.858,1094.6,978
0,1.540395781,1.6305,1.7340e+02,0.94,4955,4.592,0.735,12.057,46.6,1211
0,32.9045733,4.402,6.6230e+02,28.34,5780,4.438,1,13.96,19.7,568
0,2.46353343,2.954,8.3000e+02,21.49,5541,4.587,0.777,14.914,6.8,1171
0,22.91339043,3.94,5.4070e+03,24.11,5451,4.663,0.6,15.469,86.9,510
0,1.541350116,3.29,3.7800e+02,1.5,5150,4.59,0.784,15.316,51.7,1273
0,1.205412526,1.537,1.0920e+02,12.6,6292,4.32,1.122,13.064,17.2,1988
0,1.710316235,3.614,4.0940e+02,23.38,6147,4.435,1.096,15.961,31.2,1647
1,23.9210408,5.174,1.5830e+02,3.01,7121,4.031,1.972,12.768,21.9,1020
1,9.03326435,2.857,6.1070e+02,1.96,5311,4.588,0.788,15.901,18.3,729
0,356.535835,5.467,3.1130e+03,28.27,5385,4.532,0.75,15.481,25.7,220
1,3.490785878,1.4513,3.3680e+02,1.32,5496,4.618,0.725,14.678,32.7,1010
0,1.92149487,1.891,1.0060e+03,79.14,6831,3.959,2.247,12.659,11.6,2382
1,1.093665854,1.4399,2.1840e+02,1.29,5845,4.541,0.874,14.815,33.5,1681
2,141.608555,7.685,1.2631e+03,2.98,5083,4.512,0.844,13.336,43.3,290
2,3.6092231,2.8,5.2400e+01,0.68,6032,4.508,0.929,13.534,4.4,1192
0,12.4247333,16.828,4.0500e+01,1.47,6632,3.86,2.193,12.876,19.3,1284
2,11.4927112,7.764,2.9150e+02,25.01,6198,4.464,1.005,15.472,18.7,858
0,70.7511986,6.198,8.5810e+02,27.74,5771,4.4,0.936,15.187,24.1,441
1,116.583183,5.8,8.1900e+02,2.91,5738,4.426,0.981,15.104,8.7,371
1,175.13892,10.767,6.3450e+02,3.06,5497,4.243,1.241,15.245,17.9,346
0,1.302061421,1.8238,1.0461e+03,92.86,7757,3.837,2.783,13.095,29.5,3345
0,55.25178622,6.094,3.9874e+04,27.32,5793,4.561,0.832,15.807,585,444
0,5.548250634,6.06772,4.2873e+04,21.49,6124,4.455,1.028,15.752,1170.5,1088
0,4.442520831,2.4779,5.3150e+02,3.98,6496,4.272,1.33,11.668,100.3,1392
0,1.339670241,1.895,2.8600e+01,1.27,8867,3.988,2.245,10.455,21.7,3448
0,2.685223546,4.0632,5.4946e+03,28.98,5552,4.62,0.719,15.828,238.7,1111
0,1.99042642,3.083,1.3380e+02,1.17,6198,4.464,1.005,14.349,25.3,1539
0,67.230028,25.01,3.7910e+02,2.44,6157,4.418,1.016,14.548,39.5,482
0,0.805259637,0.9779,3.4180e+02,1.93,6257,4.454,1.022,14.633,50.2,2115
0,75.3787816,5.268,3.8770e+02,1.6,5061,4.488,0.841,12.218,30.1,360
0,2.464160779,2.427,1.1670e+02,36.93,5238,3.84,1.883,13.145,27.3,1709
0,0.566781152,3.995,1.3340e+02,0.54,3725,4.787,0.46,15.742,24.9,1090
1,13.0267964,0.785,3.5660e+02,2.08,5083,4.512,0.844,13.336,11.4,643
0,4.93129874,1.8626,6.7610e+02,21.42,5457,4.508,0.779,15.535,31.7,944
0,5.59187448,1.6782,2.3640e+02,104.18,3915,1.173,58.325,13.627,31.9,4793
0,1.88665445,1.343,2.0980e+03,43.81,6296,4.247,1.249,15.21,15.8,1794
0,14.53682228,3.195,1.0323e+03,73.15,4946,2.819,5.855,12.93,40.8,1596
2,172.820248,7.343,5.4930e+02,2.22,6174,4.499,0.939,14.321,10.6,338
0,1.72853003,3.819,9.9100e+01,2.43,6701,3.882,2.237,13.597,24,2492
0,2.19068738,4.41,6.6300e+01,1.68,6208,3.973,1.975,12.521,44.1,2017
0,372.16478,11.288,2.0740e+03,5.68,6194,4.415,1.129,15.823,23.5,279
0,0.947730124,1.1171,1.5250e+02,2.82,9464,4.116,2.184,9.072,18,3914
1,234.240739,12.925,4.6410e+02,3.41,5814,4.269,1.248,13.685,27.7,329
0,341.01495,5.12,3.8600e+02,1.72,5327,4.456,0.896,14.122,6.9,234
0,6.14631207,3.803,8.9110e+02,4.79,6726,4.335,1.31,15.05,20.3,1260
0,27.36432337,3.545,2.2825e+03,39.49,6167,4.428,1.107,15.244,42.3,659
0,10.26231992,3.568,8.1390e+02,1.98,4316,4.709,0.54,13.259,17.3,509
0,1.519529227,5.1675,8.3725e+03,11.12,6033,4.46,1.046,15.551,155.1,1653
0,6.487525901,2.4536,2.0209e+04,21.23,4481,4.763,0.485,15.693,74.3,593
0,0.56676437,2.326,7.6500e+01,0.92,6039,4.478,1.005,15.77,11.7,2267
0,2.35197616,5.304,2.6800e+02,21.19,6147,4.463,1.003,15.347,31.7,1444
0,0.861643331,2.4318,2.3250e+02,1.88,5506,4.596,0.688,14.614,41.7,1613
0,12.1097626,10.174,1.1390e+02,1.09,5437,4.547,0.739,13.007,28.2,681
0,63.909601,11.85,1.4300e+02,0.76,5227,4.668,0.643,14.746,6.1,351
0,19.7352868,5.097,3.1940e+02,49.24,6329,4.44,1.045,14.689,17.1,743
0,0.566799125,3.072,3.0700e+01,0.56,6063,4.451,1.004,13.568,22.5,2299
2,20.1890396,6.251,1.1210e+02,1.39,6178,4.269,1.267,13.573,15,794
0,1.061935973,3.3177,3.3790e+02,24.17,6274,4.434,1.062,14.126,101.2,1961
0,1.485898163,2.446,2.2460e+02,14.96,5088,4.559,0.727,14.151,32.8,1272
1,38.5763483,19.861,2.8210e+02,2.05,6167,4.333,1.221,12.626,76.3,619
0,1.845610523,2.337,3.7410e+02,77.83,5974,3.639,2.978,13.809,33.3,2502
2,7.3812344,2.802,1.0450e+02,1,6072,4.51,0.923,15.051,8.6,944
1,133.303247,7.342,1.0175e+03,2.67,5064,4.474,0.864,15.307,20.6,301
1,125.4132302,2.3241,1.3450e+03,3.14,4641,4.557,0.747,14.073,22.6,266
0,21.5702917,40.4,1.4870e+02,29.53,6070,3.983,1.628,13.86,41,888
0,0.868723418,1.4617,1.9710e+02,1.87,5761,4.331,1.046,14.774,23.8,1998
1,25.30893566,5.7704,1.5370e+02,1.77,5949,4.272,1.292,11.472,54.2,710
0,27.25471993,0.73,,,,,,11.679,,
0,34.10787519,4.1,,,,,,13.109,,
0,16.61474421,2.77,,,,,,15.245,,
0,1.412526202,5.49,1.5030e+02,36.77,8468,4.114,1.91,11.521,70.6,3001
0,2.759573341,6.999,3.8200e+02,6.42,5640,4.52,0.863,14.618,64.4,1198
0,3.79188234,2.15,4.1700e+02,1.95,6171,4.495,0.91,14.394,6.6,1201
0,14.38724729,1.9078,1.9141e+03,29.24,5830,4.479,0.859,15.264,43.5,725
0,58.4302648,7.18,1.8495e+03,3.45,4338,4.643,0.609,14.782,34.1,300
0,0.566717263,2.6079,1.8500e+01,0.43,5544,4.438,0.957,13.724,11.1,2096
0,13.37935853,8.809,3.5350e+02,6.65,6739,3.712,2.702,12.301,36.2,1395
0,13.26255423,4.65,9.1640e+02,3.55,5973,4.506,0.935,15.38,31.4,766
0,20.5696575,4.263,4.0150e+02,28.96,6098,4.562,0.838,14.659,22.2,650
0,4.52342256,2.531,2.1900e+02,1.7,6211,4.437,1.058,15.146,15.9,1195
0,22.32423657,3.669,1.2993e+03,4.56,5648,4.489,0.912,15.612,29.9,611
0,0.723947772,2.125,2.4270e+02,52.16,5160,3.424,2.897,13.578,17.7,3192
1,308.544422,18.503,5.8680e+02,3.28,6325,4.274,1.349,13.215,56.8,330
0,0.905679492,2.1164,2.2990e+03,35.74,5780,4.438,1,13.38,59.3,1882
0,22.735911,42.435,2.3110e+03,5.07,5780,4.438,1,13.38,69.4,643
0,0.909310626,3.4411,1.2127e+04,48.79,6370,4.41,1.106,14.971,454,2130
0,0.648774274,2.643,2.3100e+02,1.08,5026,4.557,0.729,15.399,26.1,1659
0,32.63286247,3.08,,,,,,14.949,,
2,173.9285134,2.64,,,,,,10.087,,
0,25.64384513,5.05,,,,,,15.832,,
0,25.58546721,2.28,,,,,,15.161,,
0,17.47702,54.52,1.3830e+02,0.93,6116,4.579,0.782,14.547,2.9,676
0,16.88954693,3.41,,,,,,14.736,,
0,26.77891391,3.12,,,,,,14.005,,
0,13.33386985,6.51,,,,,,9.563,,
0,94.10628163,17.21,,,,,,14.748,,
0,14.71266408,4.21,,,,,,15.557,,
0,0.696125302,2.0054,1.4966e+04,28.44,5245,4.594,0.674,15.464,177.2,1645
0,302.3886782,3.1229,4.1320e+04,40.73,5328,4.499,0.857,14.041,294.8,238
2,305.0762469,6.255,4.0428e+03,7.82,5716,4.348,1.155,13.377,113.4,284
0,5.24372504,17.136,2.3440e+02,20.41,5772,4.452,0.867,14.579,51.6,1017
0,18.7952698,9.9816,2.8241e+04,30.77,5623,3.925,1.841,13.941,3596.6,899
0,42.2625935,4.465,6.9220e+02,12.62,5432,3.55,3.581,13.754,40.7,855
0,3.549386251,2.4342,5.0664e+04,24.15,5759,4.495,0.892,15.895,108.2,1142
1,29.92208104,2.7716,3.4530e+02,3.09,6127,4.055,1.637,13.377,37.6,782
0,0.566812588,3.596,1.7100e+01,0.71,6194,3.971,1.718,12.756,17.5,3089
0,9.94221873,2.453,4.8650e+02,19.64,5213,4.434,0.917,14.129,12.6,754
0,9.06557317,1.6208,2.4340e+02,1.46,6075,4.51,0.916,14.005,24.9,880
0,4.9432827,40.01,2.7100e+01,1.21,6701,3.907,2.236,11.833,12.9,1739
0,7.35390869,2.061,9.2900e+01,2.29,6385,3.868,2.327,12.865,11.1,1483
0,15.7455586,13.877,1.6110e+02,1.41,6089,4.495,0.95,13.276,37.6,743
0,0.566796615,1.999,4.7800e+01,0.59,5858,4.553,0.849,15.111,8.5,2077
1,8.48651582,5.267,1.1080e+02,1.34,6178,4.269,1.267,13.573,21.1,1060
0,2.189092892,5.1128,1.8715e+03,33.45,6106,4.487,0.966,15.741,150.7,1446
0,2.40435335,4.07,7.0600e+01,3.05,6103,3.568,3.358,13.25,27.1,2454
0,220.9290121,7.335,2.4565e+03,5.24,5893,4.483,0.941,14.707,70.4,299
0,3.1877519,14.836,4.5230e+02,19.66,5532,4.489,0.896,14.64,83.2,1141
2,3.76565247,1.557,9.2400e+01,0.87,5815,4.54,0.877,14.688,9.1,1108
0,10.72396374,3.8439,1.3518e+04,39.84,5582,4.445,0.905,15.613,127.7,783
0,119.67747,32.274,3.2541e+03,36.8,6075,4.486,0.969,15.933,52,379
0,185.9526325,3.5964,1.1107e+04,50.98,5813,4.33,1.164,14.305,147.3,343
0,103.6265092,6.89,,,,,,12.596,,
0,41.07759033,6.20583,1.3448e+05,23.2,4451,4.654,0.62,11.762,5518.2,346
0,2.99540439,6.172,2.2320e+02,65.37,6106,3.633,3.09,13.173,45.6,2195
2,10.5994606,9.484,1.2880e+02,1.28,6194,4.445,1.069,15.284,11.2,896
0,63.934965,12.71,1.1195e+03,44.59,5209,3.999,1.595,14.339,45.6,525
0,38.4769457,5.825,2.5940e+02,4.79,6079,3.834,2.163,13.404,18.4,814
1,37.3228722,7.2146,3.0750e+02,35.34,4907,2.41,19.53,13.573,42.6,1654
0,1.664980224,1.7455,2.3080e+02,3.68,5792,4.058,1.567,13.831,47.6,1921
0,16.6094904,3.189,2.7290e+02,1.82,6047,4.395,1.05,14.926,12.7,766
0,0.566789505,5.835,5.4600e+01,3.37,5894,4.585,0.784,15.456,12.6,2038
0,2.62982665,6.213,1.2640e+02,17.88,6712,4.053,1.846,13.395,24.6,1968
