tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,pl_rade,st_tmag,st_teff,st_logg,st_rad,pl_eqt
2,3.2104815,1.693,1600,20.5754,10.2846,9124,3.46,4.71,2035
1,3.3552444,3.7362246,11199.92663,15.4971874,11.3072,6373,4.27283,1.41886,1529.964082
1,30.1584857,3.852,2293,11.2128,10.2592,6083,3.74,2.38,549
1,3.3557219,1.599,1101,1.9149,11.7538,3807,4.68,0.56,688
2,15.532806,3.564,1236,2.17742,10.1857,3973,4.65,0.61,659
2,4.136488,2.551,462,2.75771,10.2212,6113,4.21,1.39,1250
2,6.1539077,2.115,1636,22.3615,10.0643,5234.4,,5.63,910
2,13.8240078,3.512,1140,2.38171,12.1045,5129,4.67,0.71,681
2,3.4355113,2.11,2580,4.18368,11.9783,4870,4.53,0.8,969
2,11.6986928,3.37,930,3.51877,10.3657,6247.5,4.39,1.16,855
2,1.5749553,2.216,304,2.51186,10.0769,6635,4.19,1.57,2067
0,1.4713984,3.028,236,3.62613,8.96861,5110.7,,2.66,1925
1,7.1887332,2.9505752,285.257999,1.5254582,8.9767,5581,4.52166,0.882675,830.5601795
2,20.2749388,5.788,410,1.74398,8.9767,5581,4.52166,0.88,764
2,24.9163182,6.745,6260,12.0398,10.2326,5778.4,4.12,1.47,745
1,8.4071591,5.002,533,10.1248,11.6522,4642.6,,4.71,910
2,3.3885867,1.377,639,6.12917,9.82614,6148.7,4.25,1.34,1824
1,3.2810299,1.9734854,1163.604026,2.5044826,11.1983,4783.6,4.59,0.735345,908.8517497
1,8.4388997,2.5274041,1269.203073,3.0161255,11.1983,4783.6,4.59,0.735345,663.3374243
0,1.0754572,1.832,690,8.40705,10.4406,6290,3.49,3.29,2156
2,5.909621,2.784,435,2.96154,9.02342,6710,4.21,1.55,1296
1,5.4589863,3.39,1230,4.40571,9.56225,6223,4.33,1.24,1247
1,17.9051919,4.555,771,3.00633,9.56225,6223,4.33,1.24,824
2,17.5328625,3.11,547,2.60324,9.80493,6160,4.39,1.14,753
2,7.6014943,3.018,1898,9.00796,8.2893,7642,4.09,1.99,1312
2,7.4121119,1.78,979,3.6822,10.1843,6178,4.36,1.19,840
0,1.445433,3.684343,16635.28994,3.493627,14.7095,3266,4.98546,0.269,593.1709781
2,2.1667786,4.416,282,1.77975,8.64885,6224,4.36,1.2,2301
2,9.4813433,1.019,9450,6.37051,13.1113,4427,4.67,0.63,360
2,1.5985577,1.19,2590,11.0534,10.1485,7947,4.04,2.2,1793
0,30.4408598,4.586,1500,7.19468,10.3703,8158.9,4.34,1.58,1223
0,6.880459,2.037,445,2.77633,9.16636,6474,4.32,1.31,929
0,2.0197299,2.563,426,3.29943,8.96147,5810,3.96,1.77,1689
1,7.8092052,3.393,480,2.70889,12.0789,5906.9,4.3,1.22,1085
2,3.2092033,0.677,2038,6.33877,12.345,5060.5,,0.91,
1,1.7292681,1.8278099,23043.20552,12.6001269,14.6026,4377,4.50156,0.766495,1073.564736
2,5.9471027,1.544,3540,7.14437,12.7263,3859,4.65384,0.6,732
1,11.3909685,3.8062467,16337.76578,11.1984741,13.6674,5027,4.51935,0.875936,667.4487415
2,15.6113633,3.2002615,520.4897607,2.9033347,6.3687,6061.77,4.31439,1.22568,829.6557911
1,11.8141726,5.5649352,1504.894167,6.9724932,8.74761,5609,3.93083,1.78598,1039.217341
1,1.7554285,1.7729986,14716.59227,12.622985,11.0658,5306,4.43,0.965222,1384.256972
2,5.20971,1.6975678,11394.46915,12.0204139,11.2668,5296.38,4.53407,0.85412,904.4759937
2,2.3843304,1.9448395,1128.622986,2.8597467,11.2668,5296.38,4.53407,0.85412,1173.670203
1,2.6556753,2.6111014,20259.22626,,10.15,5817.3,,,1282.980317
1,7.9177855,3.150639,6150.398431,6.5930786,12.3049,5322,4.5528,0.840476,782.7242061
1,10.0546003,2.640621,1321.020031,2.1128666,10.5459,3920,4.6932,0.550856,470.166566
2,3.9178573,0.739,4270,7.07511,12.2325,5174.39,4.4946,0.88,573
2,5.0637114,6.023,4940,13.5595,10.0143,5447,3.86,1.91,1501
2,27.3714952,9.708321,11052.84604,18.3071322,10.4815,5903,4,1.70581,797.2741655
1,3.1148931,2.3721346,25980.70109,12.1120086,13.7988,4973,4.438,0.74956,956.8339703
0,1.7578288,3.218,2116,13.9433,10.0768,6640,3.76,2.59,3660
2,92.1950434,4.425,27400,16.0082,12.8337,5643,4.44,1,298
1,54.3212423,4.024,3708,11.6348,10.6509,6207,3.99,1.82,449
1,20.9108406,4.478,5936,11.3547,11.215,6408,4.27,1.38,739
2,17.7256773,1.629,2860,15.4613,10.7203,6010,4.06,1.63,697
1,9.7956535,2.7073092,1633.795371,2.8237599,11.7603,4147,4.55,0.706632,552.1381323
2,22.8524131,2.035,1265,8.99211,10.2409,5857.9,4.4,1.08,750
2,2.5194039,1.113,1935,7.65729,11.7475,6380,,1.76,
2,4.7464485,2.408,1940,10.3209,12.8325,5890.5,3.76,2.26,1141
2,5.8365098,2.6998895,256.7044803,1.6134349,8.6739,5259,4.53,0.854084,866.292942
2,3.6469454,2.4652655,145.1854235,1.0301459,8.6739,5259,4.53,0.854084,1013.303237
2,1.04855,1.062799,34644.95398,4.183797,14.114,3109,5.06577,0.202,580.9456261
2,4.2807509,2.051,447,2.23474,10.187,5653.3,4.41,1.03,1016
2,5.7519475,2.428,1200,2.96374,12.1875,4181.8,4.4,0.84,690
1,8.5623289,3.0961685,4321.46949,6.9223911,13.2027,5545.3,4.41,1.0230401,867.4395087
1,15.4658691,3.16,2380,5.07911,11.6271,5480.8,4.41,1.02,668
1,8.2669589,3.328,1316,3.44807,11.2089,5411.1,4.49,0.92,958
2,3.577501,1.662,1300,3.3001,12.5389,4642.1,4.43,0.87,870
2,1.7726881,1.409,390,1.7148,10.0063,5502,4.53,0.89,1305
2,4.8740385,4.125,6410,14.3194,13.3935,6504.4,4.05,1.8,1490
1,6.7713411,2.836,2930,5.07965,11.9186,5231,4.49,0.89,965
2,8.0387972,1.487,738,2.25604,8.1644,5002,4.56836,0.78,709
0,9.8850244,2.4234353,9891.368176,11.9173601,13.2361,5522,4.39493,0.819196,728.1185957
1,14.7565015,4.9375033,2238.483004,5.7395617,11.5559,5790.7,4.3,1.20174,810.7827881
2,15.7815791,3.9993972,12007.79926,11.7676797,13.4003,5780,4.438,1,726.6499887
2,4.7218077,2.7238343,1410.453937,3.124138,10.648,4570,4.59581,0.707615,763.2360985
1,4.0035773,2.0958153,14273.85131,12.9627879,14.1768,5318,4.33106,1.08492,1115.414222
1,12.2193392,4.8876935,1670.131063,4.8045458,10.6309,5643.77,4.35958,1.09457,808.3726382
2,6.8548465,1.5226064,16276.28158,15.6545004,13.0207,4797.5,4.27798,1.06192,855.3595051
2,20.3550739,3.5018936,37499.73435,10.5079933,14.6831,3728,4.70337,0.539092,350.8176432
2,2.2085904,3.992,151,1.8831,8.8471,6183,4.06,1.68,2185
1,14.0666014,2.7078373,1450.825031,3.1908777,10.7875,5141.67,4.53051,0.837606,629.3763076
2,0.2874782,0.445,1940,5.53402,11.3617,5702,4.43,1.02,2447
2,17.87897,2.124101,976.801579,3.618524,10.1432,5596,4.32233,1.13674,720.7196301
2,2.7779767,1.753,7890,15.9998,12.2175,6976,4.16,1.71,1384
2,3.8922407,2.652,6100,13.0318,11.7242,5943,4.03,1.66,1236
2,7.3039588,3.218,2050,4.15031,11.1303,5718,4.53,0.9,974
2,2.7395591,3.4295122,9227.421848,15.259201,13.4685,5919,4.1,1.5425,1635.560532
0,2.2751393,2.087,3350,10.5509,11.649,5810,3.99,1.71,1642
2,4.2788309,4.399,7750,17.4175,12.3595,6353,3.94,1.98,1603
2,2.503254,2.828,9960,17.5644,12.2428,8076,4.25,1.73,2120
2,17.8597459,4.862,2180,6.12838,11.6215,6263,4.3,1.3,833
2,22.43341,6.077,940,6.9652,10.5784,5395,3.7,2.25,726
0,9.5064017,3.258,8710,14.3253,12.9177,5999,4.41,1.09,1147
1,1.2652338,1.2121003,110215.6795,11.9244053,14.4347,3225,5.00457,0.355309,691.3390016
2,5.7488688,4.412,5080,12.6677,11.7191,6728,4.12,1.73,1475
2,3.0278609,3.669,6680,15.5158,12.6103,8032,4.17,1.9,2237
2,4.7271324,4.672,8600,16.0689,12.5231,6121.7,4.02,1.74,1512
2,18.9972068,3.906,2960,4.7954,11.8002,5469,4.53,0.88,642
2,7.0485133,3.543,4950,9.80458,12.1605,5889,4.2,1.37,1050
2,3.1523405,3.111,6440,12.6359,12.1391,6124,4.13,1.54,1523
2,2.5677096,2.882,10430,12.6572,13.2357,5854,4.28,1.24,1533
2,20.5773388,1.503,8520,8.59393,11.906,5062,4.47,0.89,360
0,3.2623468,2.91,8540,13.2175,11.9993,5957.4,4.18,1.41,1427
0,3.9131371,1.846,37860,12.4444,14.9652,3773,4.64,0.62,625
2,0.523613,2.3004521,82.9259401,1.4861645,9.3777,7450,4.33986,1.52949,3256.198883
2,17.4372954,2.967,2060,11.4845,11.3862,6520,4.26,1.43,1067
2,3.8558229,3.462,13730,17.8128,13.306,5704,4.1,1.48,1318
2,34.6141657,2.66,1470,7.6965,11.5405,6382,4.07,1.72,659
2,15.1255732,6.424,2080,10.2442,12.6934,5907.2,3.75,2.28,993
2,1.593603,3.244,5300,14.4804,12.3428,6589,3.98,1.99,2388
1,1.6306523,1.202,68050,11.1125,13.6136,3262,4.83,0.4,653
2,4.4716261,6.451,5000,17.4958,12.8715,5972,3.72,2.41,1787
2,24.6951647,3.696,13290,6.41046,13.2754,3850,4.68,0.56,372
2,12.2307873,3.627,4330,8.68366,11.4731,6164,,1.31,
2,2.635737,2.207,21500,13.8231,12.8462,5900,4.54,0.92,1303
1,1.5428486,1.1958898,2154.485578,1.9653032,12.4029,3439,4.97486,0.420028,709.8873414
2,4.5661309,3.543,7630,11.6029,11.4194,5569,4.21,1.28,1228
2,2.0961984,3.22,13710,18.2172,13.3285,6379,4.15,1.57,1951
0,2.4011407,3.6926411,3193.989304,11.6862609,12.8257,5911,4.11,1.50878,1687.978855
2,4.5333993,1.083,7690,16.84,12.8179,6254,4.42,1.12,990
2,5.3333965,5.577,2710,13.3147,12.0228,5840.8,3.65,2.53,1513
2,7.4244269,3.655,7290,11.1736,12.8507,5873,4.21,1.34,1043
2,1.8951273,3.518,2130,10.1981,12.9392,6818,3.89,2.28,2379
2,4.3713133,4.113,2960,12.9868,10.9992,6029,3.71,2.45,1502
1,4.2914879,2.3462656,19180.72338,9.3875781,14.5179,3937,4.59,0.675707,675.4063492
2,2.88753,3.547,7680,16.2965,13.4066,6095,3.95,1.87,1710
2,0.3969687,1.5006666,110.7179018,2.108062,7.3645,7381,4.438,1.86219,3963.234099
2,2.0876485,2.873,12940,18.0794,13.1562,6655,4.19,1.58,1917
2,4.4247361,2.757,13312,10.688,13.3911,5536,4.48,0.94,1076
2,13.3057762,5.5,3700,13.7171,11.3171,8104,4.02,2.26,1321
2,4.0656968,4.2275632,13698.73867,18.7081977,13.0628,6424,4.18,1.53116,1503.314673
2,5.2819763,5.909,3320,14.0062,12.5459,6228,3.72,2.5,1706
2,22.9367426,1.706,3520,8.88483,12.5117,5721,4.19,1.34,428
0,7.8284207,5.456,32460,17.0783,11.8572,5707,4.5,0.94,1134
2,3.7325203,2.851,4800,9.10598,11.6078,5824.6,4.24,1.3,1279
2,8.3221959,2.771,4460,11.2943,12.9534,5899,4.03,1.65,858
2,5.9184575,2.947,1240,3.4729,11.9919,5087.5,4.41,0.97,941
0,9.91102,2.981681,6044.13412,7.705774,9.6833,4692,4.29723,0.941705,719.8030598
2,7.1452343,3.169,14520,12.0822,13.1924,5685,4.46,0.98,923
0,1.5163046,3.619,1180,10.3854,11.4186,6529,3.58,3.11,2623
1,4.0966887,4.557,5620,12.9734,11.7791,6212,4.04,1.74,1637
2,25.763332,1.668,2560,5.77167,11.1752,5795,4.41,1.06,387
2,15.1016086,4.403,520,2.71644,10.8964,6511,4.42,1.18,934
2,26.1442304,2.368,1980,8.19739,10.8131,5721,4.38,1.08,681
2,10.9974977,7.182,3400,9.89885,11.3335,6188,3.83,2.18,1291
2,2.9889845,1.858,13920,17.7415,12.4705,6002,4.18,1.42,1172
1,4.8721904,2.584,2180,4.89644,11.637,5430.5,4.42,1.02,1042
2,11.3182327,2.956,5080,8.83548,12.7986,5969,4.29,1.24,773
0,12.983175,1.527578,1180.996904,5.933251,10.094,6962.64,4.14716,1.67983,1138.794811
1,4.1793301,5.161,4900,16.1603,11.6917,7349,3.93,2.31,2040
2,4.8398399,2.818,7040,12.0967,12.1019,5506,4.14,1.39,1047
2,2.4038486,1.87,16500,11.4754,12.789,5074,4.51,0.85,1099
2,1.6087939,1.966,8160,16.2542,12.5949,5995,3.96,1.81,1673
2,5.0821798,4.249,4930,10.6708,12.8105,5929,4.1,1.53,1374
2,0.4305826,0.435,15510,12.4063,14.5795,3861,4.58,0.69,986
0,0.6972223,1.095,6460,14.5958,13.4161,6556,4.09,1.74,2086
2,12.9177538,1.8,11460,15.194,12.4228,5606,4.21,1.3,601
2,0.701239,1.05,13700,10.9462,13.4319,5126,4.51,0.85,1599
2,4.6285493,2.844,15300,12.8401,13.4752,6007,4.44,1.06,1159
2,14.8608019,6.1932625,556.6027212,4.4404093,8.7784,7064,4.22374,1.62231,1002.861198
2,5.4463931,2.222,8350,20.2415,11.7781,6815,3.92,2.19,1092
2,2.3205922,2.393,8900,14.7239,12.2492,6756,4.24,1.51,1704
2,8.5394045,5.884,6460,13.4388,12.899,6369,4.08,1.7,1359
2,1.1110609,1.155,4060,12.9236,13.286,5500.1,4.4,1.02,2057
2,4.4836616,3.542,3420,13.9078,11.7137,5646,3.69,2.35,1279
2,2.612273,3.005,7680,12.9095,12.6023,5874,4.14,1.45,1562
2,21.1968768,4.228,6630,6.85964,13.089,4934,4.5,0.84,552
0,3.1979646,5.69,2060,12.9757,12.1624,5990,3.54,2.93,2096
0,0.5919629,1,2450,9.90447,12.4322,6337,4,1.85,2111
2,3.0321361,2.078,13790,12.5315,13.0157,6071,4.44,1.06,1248
0,7.699087,4.380607,8072.469566,6.21451,12.3069,3617,4.81052,0.45,438.2935835
0,7.2617331,6.258,1310,3.97249,11.9625,4780,4.25,1.09,1165
2,4.1509756,2.029,9780,10.8804,12.1444,5686,4.41,1.04,990
0,2.873138,2.908,1240,3.97027,11.8225,5856,4.37,1.11,1548
2,3.1501356,2.201,16270,20.3727,13.1549,5950,4.09,1.56,1211
2,4.4274169,5.435,10600,19.9341,11.9275,6812,4.04,1.92,1861
2,11.5914514,1.968,832,3.16826,11.456,5896,4.4,1.08,649
0,4.4138638,2.387,11300,18.0459,12.7821,6006,4.46,1.03,1437
2,13.7036806,4.766,1020,2.8229,11.9139,5546,4.55,0.87,872
0,2.0685871,0.598,38060,12.5176,14.5982,3162,4.92,0.31,438
2,2.7340756,1.994,1700,9.45026,11.4416,8524,4.06,2.25,1903
2,18.0892103,2.5607235,5526.715877,22.2024283,8.2488,7403,4.13809,1.8368599,984.1503966
2,1.0513177,2.562,5720,16.1359,12.7655,7529,3.98,2.22,2978
2,4.3108587,3.486,1020,4.50948,10.7988,6358,,1.41,
2,5.0135727,4.396,3520,9.19425,12.4603,5930,4.08,1.56,1398
0,3.4100261,2.233,5200,7.9526,12.2794,6109,4.43,1.08,1251
2,6.1313492,2.447,3730,4.7793,13.1293,4310,4.5,0.76,698
0,12.5951009,0.876,4280,8.14346,12.9179,5251,4.32,1.09,366
2,2.3612205,2.303,2410,13.5272,11.7163,5766,3.59,2.7,1515
2,15.9929608,3.747,7870,13.4988,13.233,6132,4.13,1.54,753
2,0.435435,1.0529945,104138.5603,17.9748711,14.9343,3349,4.84,0.383284,1016.912095
2,16.0104634,2.151,7450,8.86029,12.485,5733.4,4.42,1.03,541
0,3.5248693,3.1475424,24987.79925,9.045877,13.3675,3965,4.68568,0.613,688.5833009
2,9.0165933,2.886,2650,9.81811,11.1568,6543.2,4.02,1.88,967
2,5.5047275,4.025,7530,12.7051,13.1569,5865,4.13,1.47,1282
2,1.392516,1.209,4390,9.7757,13.1137,6082,4.17,1.45,1467
0,6.949428,2.725,3050,9.02158,11.7513,6817,4.18,1.61,1058
2,2.0327015,2.019,13040,21.5462,13.4842,6555,4.03,1.86,1638
2,4.3852176,2.188,18080,10.2627,12.9354,4076,4.49,0.76,705
2,3.2988824,2.352,11160,9.7209,13.1789,5735,4.54,0.9,1212
2,4.1976789,3.829,6960,14.6667,10.7217,6058,4.02,1.71,1439
2,3.8123614,2.565,18330,11.0835,12.2037,4780,4.5,0.82,955
2,3.4411264,2.669,2660,4.89568,11.8884,5244,4.44,0.94,1197
0,1.665878,4.956738,85643.9861,6.98229,14.1396,3021,5.10725,0.172,463.5504123
2,2.5688104,2.198,9670,,13.491,,,,
2,2.3007511,1.35,2390,6.24136,10.8921,5603,4.27,1.21,1115
2,2.0231137,1.133,44030,13.4378,14.8951,3767,4.66,0.59,680
1,2.9304371,1.73,50830,11.8933,13.9766,3692,4.77,0.5,662
2,5.6707432,2.294,7770,,11.861,5462.7,,,
2,4.3023572,1.579,30080,10.2749,13.0176,3504,4.67,0.58,508
0,1.7386091,1.691,18980,10.8015,12.4323,5362.8,4.65,0.75,1279
2,3.3014986,2.106,5640,11.7342,12.2411,6311.9,4.16,1.53,1265
2,2.6831464,1.952,14010,12.7073,13.4476,5348,4.38,1.03,1121
2,2.5792489,0.528,7090,19.2523,12.3913,5452,4.34,1.09,764
1,6.3875739,2.5660579,23994.29604,8.6121163,13.5287,3688,4.78199,0.544769,495.6126203
2,2.2623535,1.958,24470,11.9692,12.4559,4219,4.53,0.73,944
1,5.8588751,3.581,2690,12.1366,11.1893,6418,3.82,2.31,1268
2,4.2417694,1.832,18430,11.5903,13.0557,4794,4.51,0.81,799
2,9.809558,1.924,7631,12.8969,13.101,6480,4.27,1.39,750
2,3.7079439,2.259,7740,8.08217,13.3526,5265,4.5,0.89,1051
2,4.4632038,3.659,7210,11.6079,12.5679,5921.4,4.2,1.37,1346
2,5.3331348,2.805,5670,10.0196,12.985,5807.7,,1.31,1051
2,5.2976347,1.711,3920,4.00604,12.1314,4031,4.65,0.62,583
0,8.34034,3.176,7360,16.0764,11.0208,5444.3,3.89,1.67,1055
2,6.4666483,3.284,6916,8.02442,13.0427,5441,4.41,1.01,1000
0,0.567995,1.408867,5208.552517,2.671369,13.8097,3462,4.88307,0.368,940.7110382
2,11.2036244,3.039,5580,6.17248,12.4887,4329.8,4.45,0.81,583
2,39.0536929,2.239,32970,13.5254,13.6546,3793,4.57,0.7,225
2,46.1965072,3.718,8460,8.33656,12.3207,5397.7,4.5,0.91,383
2,3.2571037,2.5,15420,13.21,13.4367,5442.9,4.38,1.04,1172
2,2.5351022,2.251,13917,12.5634,13.0707,6143,4.46,1.05,1427
2,2.4704071,0.948,41450,17.1677,14.5597,3333,4.8,0.43,546
2,0.9997277,1.574,4890,10.9188,13.0211,5849.8,4.05,1.61,1887
2,8.662046,3.278,7070,11.1852,12.5035,5981.3,4.24,1.31,920
2,4.9583217,5.223,5121,16.3815,12.1357,5801,3.64,2.55,1509
1,4.0785273,1.561,4530,3.74681,12.0828,3580,4.77,0.48,695
1,2.32664,1.6497284,7844.78312,5.5911206,12.6785,3946,4.69039,0.623609,779.1471354
2,0.3852177,0.319,1260,5.99543,11.422,5313.9,4.19,1.27,1268
0,10.1391591,2.662,6450,16.5118,10.7304,6584.3,3.96,2.04,858
2,5.4233428,4.975,13384,16.7305,12.0075,5790,4.15,1.43,1354
2,5.8049376,4.055,7130,20.5615,12.2431,5978.2,3.73,2.38,1242
2,5.0269053,2.676,18460,10.4869,13.1886,4738,4.57,0.75,842
2,15.057596,1.385,5380,7.19514,12.0261,5948,4.54,0.92,475
2,3.133469,2.26,3000,9.11145,11.7624,6312.9,,1.61,
2,4.6671176,2.378,14940,11.4089,12.6345,5377,4.48,0.91,937
2,5.4886518,6.921,4580,17.6429,11.2303,6119.8,3.69,2.54,1714
2,3.7796053,0.695,4080,11.2162,12.7692,5892,4.3,1.21,732
2,19.5715862,4.1467964,1677.013838,3.6067731,10.9621,4666.1,4.23,0.88568,540.2741317
2,4.6303272,3.94,9270,13.0324,12.4333,6701,4.31,1.38,1549
2,22.7545332,3.262,14960,11.7908,12.4433,5580,4.5,0.93,526
2,3.9544873,1.716,4630,9.29453,12.6345,6002.5,4.22,1.35,1042
2,11.4420309,5.092,2290,4.14274,11.992,4932,4.47,0.87,841
2,3.6136326,3.31,7280,12.3259,12.3857,5957.5,4.18,1.41,1419
2,3.6139919,2.008,1780,4.08922,12.5223,5427,4.49,0.92,1048
2,4.0153167,3.825,12560,16.8231,12.8019,6093.9,4.16,1.48,1470
2,0.7135221,0.514,4660,10.5169,12.8997,4626,4.24,1.08,1074
2,2.6429687,2.184,17800,13.9715,13.1504,5439,4.41,1.01,1201
2,15.1873222,3.535,8710,8.96869,11.375,5938,4.49,0.98,715
1,4.0350444,2.8526163,11850.47226,12.5330606,14.4266,5945,4.46721,1.1370699,1233.173045
2,4.9393117,4.696,6420,13.6199,11.7085,6287.2,4.07,1.69,1529
2,20.6875239,2.57,22490,11.6872,13.3053,4660.7,4.56,0.75,403
2,0.5894678,0.631,1020,8.96055,11.4217,5946,3.72,2.39,1619
2,12.836391,3.366,1310,2.49822,11.1828,5156,4.7,0.69,700
1,3.7927572,1.47,24440,9.66312,13.2239,3575,4.67,0.58,536
2,1.1062164,1.728,660,3.45691,11.0543,4816,4.03,1.41,1565
2,3.9783327,2.643,10890,12.3611,13.4348,6441.1,4.41,1.18,1297
2,1.7109175,1.625,9710,7.44992,13.032,4686.8,,0.72,1182
2,3.089007,2.0583149,8845.886672,15.8046856,12.4069,6622,4.23,1.49278,1658.242891
2,3.3176675,1.796,25010,9.42671,13.8117,3640,4.66,0.59,650
1,2.8280391,2.6215943,28860.82583,17.7603707,14.7971,5675,4.37342,1.0367399,1293.278418
2,7.5811005,4.457,9830,11.5863,11.1846,6257.6,4.41,1.14,1180
2,2.8817237,1.596,7280,14.306,12.8807,6182,4.08,1.64,1169
2,2.0389145,1.42,3560,8.65136,12.6022,6396,4.28,1.36,1512
0,1.2297408,1.234,4020,9.99875,12.55,6186.6,4.19,1.45,1580
2,4.7949288,3.898,7220,12.1728,12.0664,5850,4.17,1.41,1309
2,9.6125545,4.242,3470,9.05686,12.0647,5825.7,4.1,1.51,998
2,3.1948695,3.786,4600,13.3231,12.5434,6577.4,3.97,2,1812
2,9.6995203,3.998,12590,11.9608,12.669,5504,4.38,1.06,870
2,2.6599132,2.163707,1258.846844,3.4087339,11.5278,4636.3,4.5,0.802524,994.79316
2,1.6817287,0.491,15870,9.28931,14.8143,3174,4.76,0.47,436
1,9.2432303,2.4045872,10879.97703,15.3965057,13.8786,5880,4.47813,1.2998101,935.3230728
2,4.0107869,0.829,8290,24.4253,13.3701,6175.1,4.23,1.38,913
0,1.3574339,2.315,3380,8.22797,13.0581,6332,4.25,1.4,2143
2,13.7279713,3.039,5210,11.6412,13.357,6416.5,4.16,1.57,775
2,6.7504762,3.105,11900,9.83914,13.462,5318.7,4.5,0.89,904
2,1.4466879,0.952,690,12.418,10.8227,6332,3.27,4.28,1379
2,4.0069668,5.848,780,7.39456,11.0418,6080.3,3.61,2.76,1996
2,1.5328484,2.227,2970,9.08045,12.4595,6943,4.17,1.67,2193
2,1.6649585,1.5790965,8938.542595,10.3733412,12.9139,6155,4.46,1.05799,1640.865946
2,3.612762,2.8,7510,14.0647,12.8879,7976.9,4.31,1.6,1755
2,4.2460352,4.4619131,7633.452066,14.2200993,13.1765,5905.5,4.08,1.55863,1419.616965
1,4.0379012,2.9331124,15242.70586,18.382674,13.4831,6100,4.28733,1.27299,1350.566943
2,3.7539574,2.544,9040,14.5318,12.4064,6350,4.19,1.5,1296
2,1.27615,0.992,14740,14.5092,13.3689,4671,4.28,1.03,1063
2,11.6270831,2.383,3550,10.1847,11.8941,5776.1,4.05,1.6,769
1,4.1878375,2.9905904,11415.16552,11.7695065,11.4556,5521.95,4.34199,1.10007,1138.802866
1,2.9164004,3.28681,7257.702548,16.778361,9.9596,5720,3.92,1.82744,1701.0031
2,1.7215575,1.7411525,31815.40601,11.4801145,12.456,3865,4.62323,0.633426,877.7434298
2,2.9859596,1.671,1900,13.2487,10.8175,6417,3.6338,2.87,1236
2,4.4626933,3.643,300,2.68559,9.3672,6803,,1.62,
2,5.2841676,3.41,700,13.6017,10.2275,4626,,5.09,1029
2,12.7426508,3.633,10765,16.6789,9.59788,6385,4.21,1.47,1064
0,1.669769,2.0105348,10665.55057,4.4985601,14.1477,3411,4.90948,0.433512,675.5508371
2,3.7723119,2.893,470,3.13069,10.1684,6525,4.18,1.56,1479
0,4.0802864,1.4789165,516.622925,6.300967,9.54224,6802.3,3.75,2.68185,2062.950938
2,14.5416243,4.356,711,4.35314,9.46981,6277,4.06,1.72,1015
2,2.8114961,3.35,90,1.39962,7.90653,6768,4.26201,1.47,1943
1,2.9895092,3.3503883,12117.77888,18.8182218,9.6022,6317,4.12,1.61396,1694.810941
2,5.1665549,5.9764524,4175.90933,14.3194419,10.8583,6238,3.88506,2.0792,1589.395603
2,3.6215615,1.867,10280,15.1893,11.3502,5920.2,4.17,1.43,1202
2,2.8037514,2.771,70,1.27317,8.19888,7531,4.31266,1.52,1980
1,2.594675,0.313,1070,1.89426,10.5737,3495,4.91164,0.31,375
2,10.4014008,2.3998128,43141.3479,8.8111557,14.8017,3526,4.80713,0.421428,382.7938065
2,0.3096062,1.0298929,257.7064685,1.5526965,10.5958,4836,4.44968,0.813125,2138.473721
2,15.0619708,3.2914107,2775.349458,4.687483,10.9762,5441.34,4.51596,0.890607,661.4248635
2,13.6421377,3.522,413,1.77499,10.2521,5961,4.46,1.02,834
2,17.5313321,4.334,306,1.66838,8.1319,5464,4.51,0.9,1296
2,30.0017176,6.737,210,1.82693,8.59702,6194,4.32,1.25,765
2,15.1935123,2.582,5720,9.68144,8.0152,5977,4.42,1.07,844
2,6.5811814,2.982,267,1.80641,9.74007,6269,4.39,1.17,1104
0,32.1400505,2.809,883,22.7389,9.3373,5019,,3.37,689
2,9.6477019,3.003,670,2.57133,10.1174,5621.7,4.48,0.95,827
1,10.590923,4.105,10290,11.1189,9.58055,6017.1,4.44,1.05,919
1,4.7728997,2.906,920,3.30213,9.58055,6017.1,4.44,1.05,1222
2,4.0625969,3.952,320,3.70815,9.8008,6629,3.94,2.09,1765
1,1.2391534,0.4887749,2318.659441,0.9654706,11.5045,3042,4.438,0.197117,550.2321395
2,19.8067259,4.5,2060,4.46533,10.9815,5513,4.34,0.95,698
2,6.8291029,9.8781473,815.4832965,12.9127343,6.33044,9333,3.53807,4.3379302,2798.227993
2,3.3174026,3.021272,462.3783567,1.4488457,12.3768,4363,4.60832,0.677839,809.9057589
2,12.8355591,1.805,12450,11.2388,12.5648,5311.7,4.45,0.95,491
2,2.177475,2.454,4450,4.05014,13.2476,4027,4.67,0.57,1143
2,9.0711977,4.183,10360,10.7594,13.424,5649,4.38,1.06,956
2,0.8045139,1.259,3750,10.209,13.1891,7110,4.24,1.59,2300
2,5.4683192,3.251,10640,13.9823,12.8161,6606.6,4.31,1.36,1264
2,0.9598377,1.429,2270,17.4316,12.8456,7575,3.64,3.31,2403
2,0.594385,0.573,2280,7.44558,13.0709,6078,4.27,1.3,1542
2,1.3534084,1.8466332,18071.08217,18.1129716,14.7117,4978,4.438,1.16766,1618.304021
2,4.1059353,3.031,11400,13.555,13.2148,6140.3,4.31,1.25,1313
2,3.0604071,3.175,12460,18.6847,13.176,6623,4.14,1.67,1660
2,0.3828485,0.493,960,13.7767,10.8006,6419.6,4.1,1.68,3056
